Personal,Business,Africa,Americas,East Asia and Pacific,Europe,Middle East,South Asia,Other not Classified,Birth Rate,GDP,Health Exp % GDP,Health Exp/Capita,Infant Mortality Rate,Internet Usage,Life Expectancy Female,Life Expectancy Male,Mobile Phone Usage,Number of Records,Population 0-14,Population 15-64,Population 65+,Population Total,Population Urban,Tourism Inbound,Tourism Outbound,Personal Percentage,Business Percentage,Higher Tourism Percentage
3130.0,2191.0,36.0,210.0,4266.0,721.0,36.0,54.0,0.0,0.021,256836883305.0,0.024,27.0,0.035,0.0,71.0,67.0,0.1,1.0,0.3,0.651,0.048,221293797.0,0.451,5226000000.0,4569000000.0,58.82352941176471,41.17647058823529,Business
6063.0,890.0,42.0,975.0,259.0,5677.0,0.0,0.0,0.0,0.015,186281307557.0,0.075,3487.0,0.005,0.4,81.0,76.0,0.9,1.0,0.206,0.683,0.111,4070262.0,0.602,6075000000.0,5291000000.0,87.19976988350352,12.800230116496477,Personal
1219.0,286.0,40.0,487.0,66.0,861.0,29.0,15.0,8.0,0.021,126571173583.0,0.076,1410.0,0.005,0.2,82.0,78.0,1.1,1.0,0.279,0.621,0.1,6809000.0,0.915,2908000000.0,3663000000.0,80.99667774086379,19.003322259136212,Business
49882.0,8597.0,311.2,3577.0,1242.9,52844.2,239.2,265.4,0.0,0.01,1735521503772.0,0.085,2549.0,0.004,0.3,84.0,78.0,1.1,1.0,0.141,0.665,0.194,57685327.0,0.676,37870000000.0,24064000000.0,85.2989962208656,14.701003779134389,Personal
1337.0,78.0,1.0,1162.0,8.0,243.0,0.0,1.0,0.0,0.017,10173234921.0,0.048,183.0,0.018,0.1,74.0,68.0,0.7,1.0,0.315,0.609,0.076,2634145.0,0.526,1733000000.0,318000000.0,94.48763250883391,5.512367491166078,Personal
4755.0,1383.0,17.0,951.0,4338.0,744.0,3.0,84.0,1.0,0.009,4655803055651.0,0.08,2914.0,0.003,0.6,86.0,79.0,0.7,1.0,0.139,0.668,0.193,127761000.0,0.846,14343000000.0,48175000000.0,77.46823069403715,22.531769305962854,Business
3466.0,825.0,2.0,32.0,97.0,4126.0,2.0,21.0,11.0,0.018,43151647003.0,0.04,114.0,0.03,0.0,72.0,60.0,0.2,1.0,0.251,0.674,0.076,15012985.0,0.549,803000000.0,997000000.0,80.77371242134701,19.226287578652997,Business
1115.0,246.0,95.0,150.0,82.0,993.0,0.0,0.0,41.0,0.039,16095321631.0,0.043,20.0,0.063,0.0,55.0,53.0,0.1,1.0,0.429,0.543,0.027,34834606.0,0.213,799000000.0,108000000.0,81.92505510653932,18.07494489346069,Business
88.4,2.3,29.0,115.0,158.0,126.0,1769.0,856.0,3.0,0.021,59440511982.0,0.027,743.0,0.01,0.2,75.0,73.0,0.8,1.0,0.255,0.711,0.034,2196466.0,0.982,398000000.0,4147000000.0,97.46416758544653,2.535832414553473,Personal
2567.0,466.0,1.0,32.0,13.0,2985.0,0.0,1.0,0.0,0.009,13761569545.0,0.065,387.0,0.012,0.4,77.0,67.0,0.7,1.0,0.152,0.68,0.168,2263122.0,0.679,343000000.0,428000000.0,84.63567424991757,15.364325750082427,Business
246.0,57.0,290.0,1.0,3.0,8.0,0.0,0.0,2.0,0.029,1234197704.0,0.07,45.0,0.084,0.0,44.0,43.0,0.1,1.0,0.4,0.553,0.046,1912022.0,0.217,26000000.0,278000000.0,81.1881188118812,18.81188118811881,Business
1392.0,408.0,1.0,22.0,15.0,538.0,0.0,0.0,14.0,0.009,22659294573.0,0.057,374.0,0.008,0.3,78.0,66.0,0.9,1.0,0.173,0.677,0.15,3377075.0,0.666,834000000.0,643000000.0,77.33333333333333,22.666666666666664,Business
158.0,71.0,39.0,9.0,3.0,176.0,0.0,0.0,1.0,0.038,4363934417.0,0.049,12.0,0.058,0.0,62.0,59.0,0.0,1.0,0.45,0.52,0.029,17763367.0,0.282,239000000.0,108000000.0,68.99563318777294,31.004366812227076,Business
219.0,208.0,336.0,21.0,11.0,49.0,0.0,7.0,4.0,0.043,2625127098.0,0.078,16.0,0.078,0.0,48.0,48.0,0.0,1.0,0.461,0.508,0.03,12569091.0,0.15,74000000.0,70000000.0,51.288056206088996,48.711943793911004,Business
12483.0,2168.0,137.0,272.0,13983.0,540.0,124.0,249.0,398.0,0.019,124749736842.0,0.037,181.0,0.007,0.4,76.0,71.0,0.6,1.0,0.308,0.649,0.043,25365089.0,0.657,9183000000.0,3822000000.0,85.20237526448706,14.797624735512935,Personal
617.0,0.0,5.0,9.0,100.0,476.0,5.0,22.0,0.0,0.021,1075605492.0,0.059,217.0,0.022,0.1,75.0,72.0,0.4,1.0,0.356,0.599,0.044,292505.0,0.325,471000000.0,75000000.0,100.0,0.0,Personal
1041.0,87.0,0.0,19.0,0.0,983.0,13.0,0.0,142.0,0.01,5643525282.0,0.086,1247.0,0.006,0.3,81.0,77.0,0.7,1.0,0.178,0.693,0.129,401268.0,0.934,949000000.0,291000000.0,92.2872340425532,7.712765957446808,Personal
708.1,30.4,175.0,8.0,27.0,477.0,4.0,27.0,0.0,0.016,6385691315.0,0.042,227.0,0.014,0.1,76.0,69.0,0.5,1.0,0.246,0.689,0.065,1233386.0,0.418,1156000000.0,277000000.0,95.88354773188897,4.116452268111035,Personal
20033.0,586.0,0.0,19706.0,0.0,0.0,0.0,0.0,912.0,0.022,770267585947.0,0.06,441.0,0.017,0.1,78.0,73.0,0.4,1.0,0.327,0.621,0.052,109381550.0,0.76,11610000000.0,8034000000.0,97.15796110383627,2.842038896163732,Personal
5347.0,130.0,123.0,128.0,49.0,2310.0,84.0,6.0,2777.0,0.02,56948015336.0,0.052,99.0,0.037,0.1,71.0,67.0,0.3,1.0,0.314,0.636,0.049,29855820.0,0.546,4540000000.0,912000000.0,97.62643783092933,2.373562169070659,Personal
216.0,254.0,623.0,6.0,0.0,57.0,0.0,0.0,25.0,0.044,5697991241.0,0.059,16.0,0.095,0.0,49.0,46.0,0.0,1.0,0.446,0.522,0.032,20438827.0,0.298,96000000.0,140000000.0,45.95744680851064,54.04255319148936,Business
354.0,31.0,1.0,30.0,97.0,131.0,0.0,125.0,1.0,0.029,7273933993.0,0.058,17.0,0.049,0.0,65.0,63.0,0.0,1.0,0.397,0.56,0.043,24921910.0,0.149,260000000.0,205000000.0,91.94805194805194,8.051948051948052,Personal
2031.0,303.0,19.0,276.0,1455.0,489.0,8.0,18.0,68.0,0.014,102986102521.0,0.08,1974.0,0.006,0.6,82.0,78.0,0.7,1.0,0.218,0.663,0.119,4087500.0,0.86,5098000000.0,2229000000.0,87.01799485861183,12.982005141388175,Personal
438.0,176.0,1.0,553.0,8.0,53.0,0.0,0.0,0.0,0.026,5795568203.0,0.061,66.0,0.027,0.0,75.0,69.0,0.1,1.0,0.384,0.575,0.04,5386299.0,0.557,192000000.0,154000000.0,71.33550488599349,28.664495114006517,Business
26.0,31.0,38.0,2.0,2.0,15.0,0.0,0.0,0.0,0.052,3052898686.0,0.071,16.0,0.086,0.0,53.0,53.0,0.0,1.0,0.488,0.487,0.025,12708897.0,0.166,32000000.0,42000000.0,45.614035087719294,54.385964912280706,Business
2780.0,848.0,0.0,176.0,35.0,3307.0,0.0,0.0,110.0,0.012,260029106208.0,0.101,5733.0,0.003,0.8,82.0,78.0,1.0,1.0,0.198,0.655,0.148,4591910.0,0.773,3531000000.0,8894000000.0,76.62624035281146,23.373759647188532,Business
1109.0,298.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,24673602280.0,0.03,310.0,0.011,0.1,76.0,72.0,0.3,1.0,0.359,0.616,0.025,2464001.0,0.718,601000000.0,823000000.0,78.82018479033405,21.179815209665957,Business
483.0,165.0,13.0,103.0,60.0,281.0,28.0,160.0,3.0,0.028,97977766198.0,0.028,18.0,0.082,0.1,66.0,64.0,0.0,1.0,0.388,0.571,0.041,155151394.0,0.344,765000000.0,1612000000.0,74.53703703703704,25.462962962962965,Business
302.0,174.0,0.0,439.0,14.0,45.0,0.0,0.0,0.0,0.023,14179300000.0,0.081,347.0,0.02,0.1,79.0,73.0,0.4,1.0,0.31,0.63,0.06,3303335.0,0.634,903000000.0,294000000.0,63.4453781512605,36.554621848739494,Business
22.0,37.0,0.0,5.0,48.0,5.0,0.0,1.0,0.0,0.033,3927114457.0,0.046,30.0,0.056,0.0,62.0,58.0,0.0,1.0,0.401,0.574,0.026,5948461.0,0.131,7100000.0,72000000.0,37.28813559322034,62.71186440677966,Business
276.0,33.0,0.0,284.0,5.0,20.0,0.0,0.0,0.0,0.026,8033877360.0,0.059,82.0,0.025,0.0,73.0,69.0,0.3,1.0,0.363,0.59,0.047,5793330.0,0.571,87000000.0,121000000.0,89.32038834951457,10.679611650485436,Personal
1315.0,35.0,3.0,929.0,62.0,281.0,0.0,1.0,74.0,0.022,65702520516.0,0.044,111.0,0.023,0.1,75.0,69.0,0.1,1.0,0.324,0.623,0.053,27403845.0,0.746,1232000000.0,852000000.0,97.4074074074074,2.5925925925925926,Personal
1916.0,344.0,2.0,546.0,1359.0,212.0,21.0,25.0,126.0,0.028,91371236939.0,0.032,35.0,0.028,0.1,71.0,64.0,0.4,1.0,0.374,0.592,0.034,84231329.0,0.469,2390000000.0,1526000000.0,84.77876106194691,15.221238938053098,Business
10345.0,3945.0,11.0,345.0,123.0,61386.0,6.0,12.0,34.0,0.009,252768998589.0,0.062,410.0,0.007,0.3,79.0,71.0,0.6,1.0,0.169,0.7,0.131,38182222.0,0.616,6499000000.0,5092000000.0,72.39328201539537,27.606717984604618,Business
17893.0,3272.0,0.0,367.0,43.0,9343.0,0.0,0.0,886.0,0.01,185397304328.0,0.1,1779.0,0.004,0.3,81.0,75.0,1.0,1.0,0.157,0.674,0.17,10483861.0,0.569,8858000000.0,3369000000.0,84.54051500118119,15.459484998818803,Business
19341.0,2723.0,29.0,477.0,1314.0,19607.0,32.0,63.0,542.0,0.01,591016690743.0,0.052,212.0,0.015,0.1,72.0,59.0,0.5,1.0,0.156,0.707,0.136,143821212.0,0.734,7262000000.0,16082000000.0,87.65862944162437,12.341370558375635,Personal
87.0,11.0,0.0,8.0,85.0,5.0,0.0,0.0,0.0,0.03,374507188.0,0.049,106.0,0.017,0.0,74.0,68.0,0.1,1.0,0.398,0.554,0.048,178794.0,0.215,70000000.0,12000000.0,88.77551020408163,11.224489795918368,Personal
6218.0,2381.0,675.0,53.0,753.0,424.0,4752.0,1933.0,8.0,0.024,258742133333.0,0.037,399.0,0.017,0.1,76.0,72.0,0.4,1.0,0.351,0.617,0.032,23839231.0,0.808,6486000000.0,4428000000.0,72.31073380625655,27.689266193743457,Business
114.0,7.0,13.0,4.0,2.0,99.0,2.0,1.0,0.0,0.017,839319935.0,0.043,421.0,0.012,0.2,76.0,69.0,0.6,1.0,0.25,0.673,0.076,82500.0,0.508,256000000.0,53000000.0,94.21487603305785,5.785123966942149,Personal
5996.0,2332.0,71.0,422.0,6073.0,1081.0,55.0,626.0,0.0,0.01,114186643422.0,0.032,826.0,0.002,0.6,82.0,77.0,0.9,1.0,0.196,0.723,0.081,4166700.0,1.0,5327000000.0,9291000000.0,71.99807877041306,28.001921229586934,Business
1201.0,298.0,0.0,46.0,24.0,1411.0,0.0,0.0,18.0,0.009,33837749815.0,0.083,1415.0,0.004,0.4,81.0,74.0,0.9,1.0,0.144,0.703,0.153,1997012.0,0.506,1725000000.0,937000000.0,80.12008005336891,19.879919946631087,Business
3.3,2.3,0.0,0.3,4.9,0.3,0.0,0.0,0.0,0.035,375109695.0,0.056,46.0,0.029,0.0,67.0,64.0,0.0,1.0,0.414,0.557,0.029,457827.0,0.174,3500000.0,12300000.0,58.92857142857143,41.07142857142857,Business
6317.0,361.0,4638.0,291.0,239.0,1306.0,16.0,36.0,151.0,0.023,219092936699.0,0.089,410.0,0.052,0.1,53.0,51.0,0.4,1.0,0.312,0.647,0.042,47019452.0,0.59,7571000000.0,4237000000.0,94.59418987720875,5.405810122791255,Personal
47144.0,5286.0,0.0,2079.0,151.0,49239.0,0.0,0.0,961.0,0.011,1044612070304.0,0.082,2028.0,0.005,0.4,83.0,77.0,0.9,1.0,0.145,0.687,0.168,42921895.0,0.77,49996000000.0,14864000000.0,89.91798588594317,10.082014114056838,Personal
492.0,74.0,2.0,31.0,91.0,299.0,10.0,133.0,0.0,0.019,20662525941.0,0.042,44.0,0.012,0.0,77.0,70.0,0.1,1.0,0.256,0.675,0.069,19435000.0,0.184,808000000.0,499000000.0,86.92579505300353,13.074204946996467,Personal
123.0,14.0,0.0,45.0,0.0,87.0,0.0,0.0,6.0,0.021,1484092538.0,0.069,207.0,0.027,0.1,72.0,65.0,0.4,1.0,0.3,0.64,0.06,493394.0,0.667,52000000.0,85000000.0,89.78102189781022,10.218978102189782,Personal
5828.0,507.0,90.0,58.0,41.0,933.0,3957.0,218.0,1038.0,0.028,25086930693.0,0.045,61.0,0.017,0.0,76.0,73.0,0.1,1.0,0.392,0.575,0.034,17676012.0,0.534,1883000000.0,688000000.0,91.99684293606946,8.003157063930546,Personal
10477.0,1174.0,83.0,693.0,7501.0,2706.0,173.0,495.0,87.0,0.013,161339790595.0,0.035,87.0,0.016,0.1,76.0,69.0,0.4,1.0,0.228,0.697,0.075,65087400.0,0.363,13054000000.0,5343000000.0,89.9236117071496,10.0763882928504,Personal
357.0,86.0,1.0,347.0,3.0,90.0,0.0,1.0,0.0,0.015,12884712296.0,0.052,522.0,0.024,0.3,73.0,65.0,0.5,1.0,0.224,0.706,0.071,1290379.0,0.101,568000000.0,141000000.0,80.58690744920993,19.41309255079007,Business
15306.0,1897.0,131.0,283.0,288.0,14946.0,498.0,661.0,19.0,0.02,392166275595.0,0.054,297.0,0.027,0.1,76.0,69.0,0.5,1.0,0.289,0.646,0.065,66845635.0,0.672,15888000000.0,2524000000.0,88.97285357205139,11.027146427948614,Personal
431.0,81.0,406.0,23.0,8.0,49.0,3.0,12.0,11.0,0.047,7940362663.0,0.079,24.0,0.073,0.0,52.0,52.0,0.0,1.0,0.494,0.481,0.025,27766986.0,0.128,268000000.0,158000000.0,84.1796875,15.8203125,Business
14602.0,1028.0,7.0,99.0,32.0,15450.0,20.0,13.0,7.0,0.009,64883060726.0,0.066,90.0,0.013,0.0,74.0,63.0,0.3,1.0,0.151,0.694,0.155,47451600.0,0.676,2931000000.0,2660000000.0,93.42290467050543,6.577095329494561,Personal
19700.0,8055.0,639.0,4692.0,2086.0,19581.0,386.0,371.0,0.0,0.012,2220820974770.0,0.08,2955.0,0.005,0.7,81.0,77.0,1.0,1.0,0.181,0.66,0.159,59987905.0,0.796,37166000000.0,69076000000.0,70.97820212574311,29.021797874256887,Business
1743.0,128.0,0.0,1458.0,7.0,97.0,0.0,0.0,308.0,0.016,13686333822.0,0.085,350.0,0.013,0.2,79.0,72.0,0.2,1.0,0.24,0.626,0.135,3323822.0,0.931,591000000.0,267000000.0,93.1587386424372,6.8412613575628,Personal
53.0,8.0,0.0,2.0,55.0,3.0,0.0,0.0,1.0,0.03,364996869.0,0.035,62.0,0.018,0.0,71.0,67.0,0.1,1.0,0.4,0.567,0.033,204135.0,0.228,93000000.0,15000000.0,86.88524590163934,13.114754098360656,Personal
355.0,160.0,367.0,29.0,23.0,92.0,0.0,4.0,0.0,0.044,5439176376.0,0.067,33.0,0.081,0.0,46.0,45.0,0.0,1.0,0.466,0.507,0.027,11174650.0,0.362,92000000.0,86000000.0,68.93203883495146,31.06796116504854,Business
680.0,68.0,0.2,35.0,5.0,703.0,1.0,0.4,3.0,0.014,8376483740.0,0.063,160.0,0.018,0.1,79.0,73.0,0.5,1.0,0.265,0.649,0.085,2992724.0,0.467,880000000.0,808000000.0,90.9090909090909,9.090909090909092,Personal
323.0,118.0,161.0,8.0,15.0,228.0,29.0,0.0,1002.0,0.021,103198650298.0,0.031,95.0,0.029,0.1,71.0,68.0,0.4,1.0,0.289,0.667,0.044,33960903.0,0.638,477000000.0,660000000.0,73.24263038548753,26.75736961451247,Business
182.0,28.0,43.0,36.0,15.0,110.0,3.0,2.0,0.0,0.049,28233699240.0,0.042,71.0,0.122,0.0,50.0,47.0,0.1,1.0,0.478,0.498,0.025,16544376.0,0.362,103000000.0,135000000.0,86.66666666666667,13.333333333333334,Personal
231.0,14.0,0.0,128.0,0.0,108.0,0.0,0.0,9.0,0.019,1001970945.0,0.045,544.0,0.011,0.3,77.0,72.0,1.0,1.0,0.283,0.644,0.073,82565.0,0.292,309000000.0,40000000.0,94.28571428571428,5.714285714285714,Personal
1482.118,388.272,0.0,2984.0,0.0,631.0,0.0,0.0,208.0,0.018,222907566121.0,0.083,395.0,0.015,0.2,79.0,71.0,0.6,1.0,0.263,0.634,0.102,38647854.0,0.901,3209000000.0,3554000000.0,79.24112083576152,20.758879164238476,Business
251.0,67.0,0.0,86.0,14.0,160.0,28.0,30.0,0.0,0.014,4900436759.0,0.053,85.0,0.021,0.1,77.0,70.0,0.1,1.0,0.219,0.665,0.116,3014917.0,0.642,240000000.0,284000000.0,78.9308176100629,21.069182389937108,Business
4395.0,1104.0,71.0,584.0,3375.0,1330.0,49.0,89.0,0.0,0.013,693662607127.0,0.085,3136.0,0.005,0.6,83.0,79.0,0.9,1.0,0.198,0.673,0.129,20394800.0,0.88,19820000000.0,15656000000.0,79.92362247681397,20.076377523186036,Business
890.0,287.0,1.0,11.0,7.0,945.0,2.0,211.0,0.0,0.017,13245421881.0,0.079,122.0,0.044,0.1,72.0,66.0,0.3,1.0,0.26,0.676,0.064,8391850.0,0.524,100000000.0,188000000.0,75.6159728122345,24.384027187765504,Business
5687.0,627.0,82.0,190.0,287.0,358.0,4676.0,720.0,0.0,0.019,15969151306.0,0.037,573.0,0.009,0.2,76.0,75.0,0.9,1.0,0.269,0.709,0.022,879534.0,0.884,1603000000.0,574000000.0,90.06968641114983,9.930313588850174,Personal
105.0,103.0,2.0,19.0,36.0,49.0,3.0,99.0,0.0,0.023,60277560976.0,0.032,13.0,0.051,0.0,68.0,67.0,0.1,1.0,0.343,0.614,0.043,143135180.0,0.268,79000000.0,375000000.0,50.480769230769226,49.519230769230774,Business
476.0,72.0,1.0,311.0,3.0,230.0,0.0,1.0,1.0,0.013,3891500000.0,0.07,765.0,0.015,0.5,76.0,72.0,0.8,1.0,0.206,0.686,0.108,273568.0,0.329,1081000000.0,274000000.0,86.86131386861314,13.138686131386862,Personal
4381.0,2366.0,62.0,390.0,298.0,5836.0,20.0,35.0,106.0,0.011,377350395463.0,0.1,3606.0,0.004,0.6,82.0,76.0,0.9,1.0,0.171,0.657,0.173,10478617.0,0.974,10881000000.0,16771000000.0,64.9325626204239,35.067437379576106,Business
225.0,12.0,0.0,190.0,4.0,33.0,0.0,0.0,8.0,0.027,1114200000.0,0.044,182.0,0.018,0.1,75.0,69.0,0.4,1.0,0.379,0.58,0.041,271920.0,0.463,214000000.0,45000000.0,94.9367088607595,5.063291139240507,Personal
1396.0,78.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025,9931223496.0,0.056,298.0,0.043,0.0,47.0,46.0,0.3,1.0,0.358,0.61,0.032,1875805.0,0.551,563000000.0,301000000.0,94.70827679782904,5.291723202170964,Personal
3799.0,1559.0,76.0,2998.0,177.0,2097.0,7.0,0.0,3.0,0.018,882185702547.0,0.082,387.0,0.02,0.2,76.0,68.0,0.5,1.0,0.276,0.663,0.062,186142403.0,0.828,4168000000.0,5905000000.0,70.90332213512505,29.096677864874955,Business
811.0,4.0,0.0,3.0,76.0,14.0,0.0,0.0,32.0,0.02,9531402830.0,0.026,671.0,0.007,0.4,79.0,75.0,0.6,1.0,0.289,0.679,0.032,367815.0,0.735,191000000.0,374000000.0,99.50920245398774,0.49079754601227,Personal
6942.0,340.0,3.0,77.0,35.0,7088.0,18.0,11.0,50.0,0.009,28895083540.0,0.073,274.0,0.014,0.2,76.0,69.0,0.8,1.0,0.137,0.689,0.174,7739900.0,0.706,3063000000.0,1858000000.0,95.33095303488052,4.669046965119473,Personal
99.0,225.0,101.0,15.0,7.0,113.0,2.0,0.0,7.0,0.045,5462709055.0,0.069,28.0,0.086,0.0,53.0,52.0,0.0,1.0,0.465,0.509,0.026,13421929.0,0.215,46000000.0,74000000.0,30.555555555555557,69.44444444444444,Business
100.0,49.0,49.0,10.0,4.0,29.0,0.0,0.0,56.0,0.044,1117254387.0,0.101,14.0,0.075,0.0,51.0,49.0,0.0,1.0,0.454,0.519,0.027,7770392.0,0.094,1900000.0,62000000.0,67.11409395973155,32.88590604026846,Business
1246.0,87.0,0.0,152.0,787.0,310.0,0.0,8.0,76.0,0.026,6293046162.0,0.069,33.0,0.052,0.0,70.0,65.0,0.1,1.0,0.361,0.595,0.044,13356424.0,0.192,929000000.0,137000000.0,93.47336834208552,6.526631657914479,Personal
15989.0,2622.0,62.0,14867.0,1282.0,2397.0,52.0,110.0,0.0,0.011,1164179473990.0,0.098,3452.0,0.005,0.7,83.0,78.0,0.5,1.0,0.177,0.692,0.131,32312000.0,0.801,15887000000.0,22739000000.0,85.91155768094137,14.088442319058622,Personal
7.8,4.2,6.2,0.6,0.4,4.3,0.4,0.0,0.1,0.037,1350300947.0,0.044,15.0,0.111,0.0,47.0,43.0,0.0,1.0,0.419,0.542,0.04,3960897.0,0.381,7200000.0,46000000.0,65.0,35.0,Business
1719.0,350.0,4.0,1553.0,75.0,385.0,1.0,4.0,5.0,0.015,124404150138.0,0.066,497.0,0.008,0.3,81.0,75.0,0.6,1.0,0.249,0.671,0.08,16337749.0,0.874,1682000000.0,1355000000.0,83.08361527307878,16.91638472692122,Business
15657.0,4598.0,211.0,2146.0,112053.0,5166.0,111.0,599.0,6.0,0.012,2256902590825.0,0.047,80.0,0.02,0.1,75.0,73.0,0.3,1.0,0.205,0.718,0.077,1303720000.0,0.425,31842000000.0,24721000000.0,77.29943223895334,22.700567761046656,Business
667.0,266.0,1.0,730.0,15.0,183.0,1.0,2.0,1.0,0.021,146520136085.0,0.058,197.0,0.018,0.1,76.0,69.0,0.5,1.0,0.308,0.642,0.051,43184026.0,0.736,1574000000.0,1565000000.0,71.4898177920686,28.510182207931408,Business
21.0,4.9,8.9,0.2,0.3,9.6,0.0,0.0,0.6,0.039,387036132.0,0.043,28.0,0.07,0.0,60.0,58.0,0.0,1.0,0.415,0.555,0.03,600733.0,0.279,24000000.0,10000000.0,81.08108108108108,18.91891891891892,Business
1407.0,272.0,1.0,1412.0,24.0,242.0,0.0,0.0,1.0,0.017,19964893807.0,0.077,364.0,0.009,0.2,81.0,76.0,0.3,1.0,0.279,0.662,0.059,4320130.0,0.657,1810000000.0,556000000.0,83.79988088147708,16.20011911852293,Business
2327.0,143.0,7.0,29.0,15.0,2375.0,40.0,3.0,1.0,0.012,16997801392.0,0.064,1434.0,0.004,0.3,81.0,77.0,0.8,1.0,0.2,0.693,0.107,1032586.0,0.683,2644000000.0,1001000000.0,94.21052631578948,5.7894736842105265,Personal
25692.0,1235.0,0.0,698.0,223.0,8290.0,0.0,0.0,375.0,0.012,257675536234.0,0.098,4652.0,0.004,0.8,80.0,76.0,1.0,1.0,0.187,0.661,0.151,5419432.0,0.859,5293000000.0,6850000000.0,95.41352545771902,4.586474542280982,Personal
3563.0,128.0,0.0,1711.0,4.0,1372.0,0.0,0.0,603.0,0.024,33969724872.0,0.053,188.0,0.029,0.1,75.0,69.0,0.4,1.0,0.331,0.613,0.057,9343362.0,0.674,3518000000.0,511000000.0,96.53210512056354,3.467894879436467,Personal
863.0,264.0,1.0,1086.0,10.0,31.0,0.0,0.0,0.0,0.021,17093800000.0,0.072,202.0,0.02,0.0,75.0,66.0,0.4,1.0,0.357,0.581,0.062,6072538.0,0.616,656000000.0,288000000.0,76.57497781721383,23.425022182786158,Business
165.0,62.0,82.0,41.0,13.0,62.0,20.0,8.0,0.0,0.039,12173919387.0,0.041,7.0,0.07,0.0,58.0,56.0,0.0,1.0,0.462,0.507,0.031,76167240.0,0.157,533000000.0,77000000.0,72.68722466960352,27.312775330396477,Business
502.0,43.0,0.0,75.0,389.0,70.0,0.0,0.0,11.0,0.023,3006725015.0,0.036,132.0,0.02,0.1,71.0,66.0,0.2,1.0,0.306,0.653,0.041,822484.0,0.499,722000000.0,132000000.0,92.11009174311927,7.889908256880735,Personal
3558.0,1480.0,12.0,160.0,273.0,4581.0,4.0,8.0,0.0,0.011,195777993334.0,0.084,3151.0,0.003,0.7,82.0,76.0,1.0,1.0,0.174,0.667,0.159,5246096.0,0.829,3069000000.0,3622000000.0,70.62326319968241,29.376736800317587,Business
66627.0,8361.0,1421.0,4950.0,2827.0,65217.0,573.0,0.0,0.0,0.013,2136555737950.0,0.11,3750.0,0.004,0.4,84.0,77.0,0.8,1.0,0.185,0.651,0.164,63176246.0,0.771,51691000000.0,38813000000.0,88.85021603456553,11.14978396543447,Personal
270.0,158.0,173.0,63.0,11.0,100.0,11.0,11.0,60.0,0.034,10731883141.0,0.07,35.0,0.058,0.0,60.0,58.0,0.1,1.0,0.402,0.564,0.034,21384034.0,0.473,867000000.0,472000000.0,63.084112149532714,36.915887850467286,Business
79.0,19.0,0.0,59.0,1.0,22.0,0.0,0.0,16.0,0.019,700431791.0,0.061,412.0,0.013,0.2,74.0,69.0,0.5,1.0,0.3,0.623,0.077,102951.0,0.359,71000000.0,10000000.0,80.61224489795919,19.387755102040817,Business
3.2,1.8,1.2,0.5,0.1,3.1,0.0,0.1,0.0,0.04,572853554.0,0.057,24.0,0.096,0.0,53.0,51.0,0.1,1.0,0.429,0.542,0.029,1421515.0,0.409,1600000.0,18900000.0,64.0,36.0,Business
90.0,22.0,0.0,104.0,0.0,7.0,0.0,0.0,2.0,0.029,4154289832.0,0.044,20.0,0.066,0.1,61.0,58.0,0.1,1.0,0.381,0.578,0.042,9260879.0,0.441,80000000.0,174000000.0,80.35714285714286,19.642857142857142,Business
571.0,102.0,0.2,610.0,8.0,53.0,0.1,0.3,0.3,0.029,9672006169.0,0.077,109.0,0.026,0.1,74.0,69.0,0.2,1.0,0.398,0.56,0.041,6898825.0,0.485,465000000.0,321000000.0,84.84398216939078,15.156017830609212,Business
34433.0,1740.0,17.0,490.0,396.0,35269.0,0.0,0.0,0.0,0.01,110321711573.0,0.084,923.0,0.007,0.4,77.0,69.0,0.9,1.0,0.155,0.688,0.157,10087065.0,0.664,4761000000.0,2721000000.0,95.18978243441241,4.8102175655875925,Personal
3785.0,133.0,131.0,804.0,585.0,1435.0,86.0,842.0,35.0,0.023,834215013605.0,0.042,32.0,0.056,0.0,66.0,63.0,0.1,1.0,0.322,0.631,0.047,1127143548.0,0.292,7659000000.0,8277000000.0,96.60541092394078,3.394589076059214,Personal
2939.0,2063.0,27.0,210.0,3837.0,798.0,61.0,69.0,0.0,0.021,285868610017.0,0.028,36.0,0.033,0.0,71.0,67.0,0.2,1.0,0.3,0.651,0.049,224480901.0,0.459,5094000000.0,4740000000.0,58.75649740103959,41.24350259896041,Business
6423.0,910.0,39.0,956.0,226.0,6113.0,0.0,0.0,0.0,0.015,202577741642.0,0.076,3734.0,0.004,0.4,81.0,77.0,1.0,1.0,0.206,0.684,0.111,4159914.0,0.605,6780000000.0,6186000000.0,87.59034501568253,12.409654984317468,Personal
1591.0,312.0,41.0,603.0,88.0,1114.0,30.0,23.0,4.0,0.021,133959001783.0,0.077,1480.0,0.005,0.3,82.0,78.0,1.2,1.0,0.279,0.621,0.1,6930100.0,0.915,3427000000.0,3780000000.0,83.60483447188649,16.395165528113505,Business
50039.0,9190.0,416.5,3887.0,1207.9,53020.1,375.9,322.2,0.0,0.01,1786275014007.0,0.087,2672.0,0.004,0.4,84.0,78.0,1.2,1.0,0.141,0.663,0.196,57969484.0,0.677,38374000000.0,26774000000.0,84.48395211805028,15.51604788194972,Business
